lat,lng,zip,desc,title,timeStamp,twp,addr,e
7.4636961,0.345421,233,"Navrongo, Ghana,12/15/201513:04",Traffic: ROAD OBSTRUCTION -,15/12/2015 13:04,Tapa Amanfrom,Tapa-Amanfrom,1
7.7768741,0.3113278,233,",12/15/201513:03",Traffic: VEHICLE ACCIDENT -,15/12/2015 13:03,Tokuroane,Tokuroane,1
8.0968101,0.3924947,233,",12/15/201513:03",Traffic: VEHICLE ACCIDENT -,15/12/2015 13:03,Tutukpene,Tutukpene,1
8.9047583,-0.9334901,233,"Sandema, Ghana,12/15/201513:07",EMS: DIABETIC EMERGENCY,15/12/2015 13:07,Cabo San Lucas,Wawaso,1
7.5191542,0.3701276,233,"Sirigu, Ghana,12/15/201513:11",Traffic: VEHICLE ACCIDENT -,15/12/2015 13:11,Worawora,Worawora,1
9.37971,-0.7897003,233,"1300 S 4th St #350, Louisville, KY 40208, USA,12/15/201513:14",Traffic: VEHICLE ACCIDENT -,15/12/2015 13:14,Tamale,ANBARIYA SENIOR HIGH SCHOOL,1
8.8628925,0.0526089,233,"Tempane, Ghana,12/15/201513:18",Traffic: VEHICLE ACCIDENT -,15/12/2015 13:18,Bimbila,BIMBILLA SENIOR HIGH SCHOOL,1
9.4029983,-0.8788352,233,"Tongo, Ghana,12/15/201513:25",Traffic: VEHICLE ACCIDENT -,15/12/2015 13:25,Tamale,"BUSINESS SENIOR HIGH SCHOOL, TAMALE",1
9.3901551,-0.8164187,233,"Wiaga, Ghana,12/15/201513:22",EMS: UNRESPONSIVE SUBJECT,15/12/2015 13:22,Tamale,DABOKPA VOC/TECHNICAL INSTITUTE,1
9.4417085,0.0070524,233,",12/15/201513:29",Traffic: VEHICLE ACCIDENT -,15/12/2015 13:29,Yendi,DAGBON STATE SENIOR HIGH/TECH SCHOOL,1
9.454631,0.1170623,233,"Zebilla, Ghana,12/15/201513:33",Traffic: VEHICLE ACCIDENT -,15/12/2015 13:33,,E. P. AGRIC SENIOR HIGH/TECH SCHOOL,1
9.4246439,-0.8439154,233,"Zongoiri, Ghana,12/15/201513:33",EMS: UNCONSCIOUS SUBJECT,15/12/2015 13:33,Tamale,"GHANA SENIOR HIGH SCHOOL, TAMALE",1
9.9212941,-0.2174318,233,"Zuarungu, Ghana,12/15/201513:34",EMS: LACERATIONS,15/12/2015 13:34,Gushiegu,GUSHEGU SENIOR HIGH SCHOOL,1
9.4034226,-0.842416,233,"Nantwie Kura, Ghana,12/15/201513:32",Traffic: VEHICLE ACCIDENT -,15/12/2015 13:32,Tamale,"ISLAMIC SCIENCE SENIOR HIGH SCHOOL, TAMALE",1
5.5913683,-0.249809,233,"Nkwanta, Ghana,12/15/201513:40",Traffic: VEHICLE ACCIDENT -,15/12/2015 13:40,Accra,KALPOHIN SENIOR HIGH SCHOOL,1
9.9266722,-0.4337304,233,"Ntewusa, Abujuro, Ghana,12/15/201513:45",Fire: FIRE ALARM,15/12/2015 13:45,Karaga,KARAGA SENIOR HIGH SCHOOL,1
9.5473805,-1.116053,233,"Dodi Papase, Ghana,12/15/201513:42",EMS: RESPIRATORY EMERGENCY,15/12/2015 13:42,Kasuliyili,KASULIYILI SENIOR HIGH SCHOOL,1
8.4705282,-0.0116586,233,",12/15/201513:42",EMS: GENERAL WEAKNESS,15/12/2015 13:42,Kpandai,KPANDAI SENIOR HIGH SCHOOL,1
9.5526444,-0.9463967,233,",12/15/201513:49",EMS: UNRESPONSIVE SUBJECT,15/12/2015 13:49,Kumbungu,KUMBUNGU SENIOR HIGH SCHOOL,1
9.4389209,-0.8505303,233,"2023 E University Dr, Tempe, AZ 85281, USA,12/15/201513:52",EMS: FALL VICTIM,15/12/2015 13:52,Tamale,"NORTHERN SCHOOL OF BUSINESS, TAMALE",1
9.6825728,-0.8276146,233,"Tapa Abotoase, Ghana,12/15/201513:54",Traffic: ROAD OBSTRUCTION -,15/12/2015 13:54,Pong Tamale,PONG-TAMALE SENIOR HIGH SCHOOL,1
9.4034226,-0.842416,233,"Tapa Abotoase, Ghana,12/15/201513:59",EMS: RESPIRATORY EMERGENCY,15/12/2015 13:59,Tamale,"PRESBY SENIOR HIGH SCHOOL, TAMALE",1
7.17058,0.468256,233,"Tapa Amanfrom, Ghana,12/15/201513:57",EMS: CARDIAC EMERGENCY,15/12/2015 13:57,Hohoe,SABOBA E.P. SENIOR HIGH SCHOOL 508,1
7.249058,0.84361,233,"Tokuroane, Ghana,12/15/201514:00",Traffic: VEHICLE ACCIDENT -,15/12/2015 14:00,,SANG COMM. DAY SENIOR HIGH SCHOOL,1
9.6353435,-0.8283483,233,"Tutukpene, Ghana,12/15/201514:05",Traffic: VEHICLE ACCIDENT -,15/12/2015 14:05,Savelugu,SAVELUGU SENIOR HIGH SCHOOL,1
9.3892317,-0.8323765,233,"23474 Cabo San Lucas, BCS, Mexico,12/15/201514:01",EMS: CVA/STROKE,15/12/2015 14:01,Tamale,"ST. CHARLES SENIOR HIGH SCHOOL, TAMALE",1
6.6547393,-0.6696134,233,"Worawora, Ghana,12/15/201514:04",Traffic: DISABLED VEHICLE -,15/12/2015 14:04,Kwahu Tafo,ST. JOSEPH’S TECHNICAL INSTITUTE,1
9.3772402,-0.7617892,233,"Salaga Rd, Tamale, Ghana,12/15/201513:58",Traffic: ROAD OBSTRUCTION -,15/12/2015 13:58,Vitin-Dabogse,TAMALE GIRLS SENIOR HIGH SCHOOL,1
9.4192677,-0.8676946,233,"V373+525, Bimbila, Ghana,12/15/201514:09",Traffic: VEHICLE ACCIDENT -,15/12/2015 14:09,Tamale,TAMALE SENIOR HIGH SCHOOL,1
9.4298886,-0.8665115,233,"Tamale, Ghana,12/15/201514:06",Traffic: VEHICLE ACCIDENT -,15/12/2015 14:06,Tamale,TAMALE TECHNICAL INSTITUTE,1
9.4256333,-1.0563585,233,"Dabokpa Technical Institute, Salaga Rd, Tamale, Ghana,12/15/201514:08",EMS: ABDOMINAL PAINS,15/12/2015 14:08,Tolon,TOLON SENIOR HIGH SCHOOL,1
9.4623533,-1.2653358,233,"C2R4+MRM, Yendi, Ghana,12/15/201514:09",Fire: FIRE INVESTIGATION,15/12/2015 14:09,,FITTING SENIOR HIGH/TECH SCHOOL,1
9.7385813,0.1015492,233,",12/15/201514:00",Traffic: DISABLED VEHICLE -,15/12/2015 14:00,Wapuli,WAPULI COMM. SENIOR HIGH SCHOOL,1
8.6518083,0.0023314,233,"C5F4+VC4, Tamale, Ghana,12/15/201514:13",EMS: DIZZINESS,15/12/2015 14:13,Wulensi,WULENSI SENIOR HIGH SCHOOL,1
9.4360172,0.0052459,233,"Gushiegu, Ghana,12/15/201514:23",EMS: SYNCOPAL EPISODE,15/12/2015 14:23,Yendi,YENDI SENIOR HIGH SCHOOL,1
9.2996527,0.3745829,233,"Tamale, Ghana,12/15/201514:23",Fire: FIRE ALARM,15/12/2015 14:23,Zabzugu,ZABZUGU SENIOR HIGH SCHOOL,1
5.1209565,-1.2647222,233,"Tamale, Accra, Ghana,12/15/201514:30",Fire: CARBON MONOXIDE DETECTOR,15/12/2015 14:30,Cape Coast,Adisadel College,1
8.9998493,-1.1869777,233,"WHG8+MG6, Karaga, Ghana,12/15/201514:31",Fire: FIRE ALARM,15/12/2015 14:31,Potomac,Holy Child School,1
5.2228196,-1.042486,233,"GVWM+XH4, Kasuliyili, Ghana,12/15/201514:32",EMS: ELECTROCUTION,15/12/2015 14:32,Saltpond,Mfantsiman Girls Senior High,1
5.115496,-1.2498236,233,"FXCQ+688, Kpandai, Ghana,12/15/201514:36",EMS: CARBON MONOXIDE DETECTOR,15/12/2015 14:36,Cape Coast,Mfantsipim School,1
5.7876962,-1.6188766,233,"H333+3C5, Kumbungu, Ghana,12/15/201514:37",Fire: FIRE INVESTIGATION,15/12/2015 14:37,Raleigh,St. Augustine’s College,1
5.13151,-1.2794744,233,"C4QX+HQ9, Tamale, Ghana,12/15/201514:41",Fire: VEHICLE ACCIDENT,15/12/2015 14:41,Cape Coast,Wesley Girls Senior High,1
5.1442358,-1.2671403,233,"Tamale - Navrongo, Pong Tamale, Ghana,12/15/201514:45",Traffic: HAZARDOUS ROAD CONDITIONS -,15/12/2015 14:45,Cape Coast,"Academy of Christ the King,",1
5.13151,-1.2794744,233,"Tamale, Ghana,12/15/201514:48",Traffic: VEHICLE ACCIDENT -,15/12/2015 14:48,Cape Coast,Cape Coast,1
5.4546022,-1.1617564,233,"5FC9+68J, Hohoe, Ghana,12/15/201514:54",Traffic: VEHICLE ACCIDENT -,15/12/2015 14:54,Subinse,Adankwaman Senior High,1
5.1371414,-1.2206466,233,",12/15/201514:54",Traffic: DISABLED VEHICLE -,15/12/2015 14:54,Cape Coast,Aggrey Mem. A.M.E.Zion SHS,1
5.5211088,-0.4186973,233,"J5PC+4MJ, Savelugu, Ghana,12/15/201514:57",Traffic: VEHICLE ACCIDENT -,15/12/2015 14:57,Apam,Apam Senior High,1
5.5092106,-0.5242958,233,"95Q9+M2X, Sir Charles Rd, Tamale, Ghana,12/15/201514:59",Traffic: VEHICLE ACCIDENT -,15/12/2015 14:59,,Awutu Winton Senior High,1
5.9648867,-1.7757249,233,"M83J+V5R, Kwahu Tafo, Ghana,12/15/201515:01",Traffic: VEHICLE ACCIDENT -,15/12/2015 15:01,Dunkwa-On-Offin,Boa-Amponsem Senior High,1
5.5924891,-0.9959559,233,"96GQ+V7W, Vitin-Dabogse, Ghana,12/15/201515:02",EMS: CARDIAC EMERGENCY,15/12/2015 15:02,Asikuma,Breman Asikuma Senior High,1
6.1581688,-2.1503323,233,"Batco Rd, C49J+PW3, Batco Rd, Tamale, Ghana,12/15/201515:05",Traffic: VEHICLE ACCIDENT -,15/12/2015 15:05,Diaso,Diaso Senior High,1
5.0847282,-1.3721848,233,"Old Administrative Block, TaTU, Tamale, Ghana,12/15/201515:03",Fire: VEHICLE ACCIDENT,15/12/2015 15:03,Elmina,Edinaman Senior High,1
5.329528,-0.9053186,233,"CWGV+7F2, Tolon, Ghana,12/15/201515:07",Traffic: VEHICLE ACCIDENT -,15/12/2015 15:07,,Ekumfi T. I. Ahmadiiyya SHS,1
5.1299819,-1.2272086,233,",12/15/201515:14",EMS: DIZZINESS,15/12/2015 15:14,Cape Coast,Ghana National College,1
26.464027,80.3657152,233,"Wapuli, Ghana,12/15/201515:11",Traffic: VEHICLE ACCIDENT -,15/12/2015 15:11,Kanpur,"Methodist High School,",1
5.2023106,-1.0514312,233,"Wulensi, Ghana,12/15/201515:24",Traffic: VEHICLE ACCIDENT -,15/12/2015 15:24,Saltpond,Saltpond,1
5.5006812,-0.8536251,233,"Yendi - Tatale Rd, Yendi, Ghana,12/15/201515:25",EMS: GENERAL WEAKNESS,15/12/2015 15:25,Eshiem,Mozano Senior High,1
5.6490533,-0.7497907,233,"Zabzugu, Ghana,12/15/201515:26",Traffic: VEHICLE ACCIDENT -,15/12/2015 15:26,Nsaba,Nsaba Presby Senior High,1
5.6077221,-0.7918997,233,"Cape Coast, Ghana,12/15/201515:28",Traffic: DISABLED VEHICLE -,15/12/2015 15:28,,Nyakrom Senior High Tech,1
5.6121068,-0.7920943,233,"9029 Bradley Blvd, Potomac, MD 20854, USA,12/15/201515:26",Traffic: VEHICLE ACCIDENT -,15/12/2015 15:26,Nyakrom,Siddiq Senior High Sch.,1
5.5414242,-0.6723758,233,"Saltpond, Ghana,12/15/201515:31",EMS: UNKNOWN MEDICAL EMERGENCY,15/12/2015 15:31,Agona Swedru,Swedru Senior High,1
5.3713676,-1.4241426,233,"Cape Coast, Ghana,12/15/201515:38",Traffic: VEHICLE ACCIDENT -,15/12/2015 15:38,,Twifo Hemang SHTS,1
5.6168686,-1.5782799,233,"1315 Oakwood Ave, Raleigh, NC 27610, USA,12/15/201515:36",Traffic: VEHICLE ACCIDENT -,15/12/2015 15:36,Twifo Praso,Twifo Praso Senior High,1
5.13151,-1.2794744,233,"Cape Coast, Ghana,12/15/201515:40",EMS: VEHICLE ACCIDENT,15/12/2015 15:40,Cape Coast,University Practice SHS,1
5.3622295,-0.6298922,233,"Cape Coast, Ghana,12/15/201515:38",Fire: FIRE ALARM,15/12/2015 15:38,Winneba,Winneba Senior High,1
5.2466139,-1.2309752,233,"Cape Coast, Ghana,12/15/201515:40",EMS: NAUSEA/VOMITING,15/12/2015 15:40,Abakrampa,Abakrampa SHTS,1
5.3561359,-1.0867128,233,"FR3Q+R7X, Subinse, Ghana,12/15/201515:38",Traffic: VEHICLE ACCIDENT -,15/12/2015 15:38,Domenase,Abeadze State College,1
5.3380827,-1.1795276,233,"Accra - Cape Coast Rd, Cape Coast, Ghana,12/15/201515:37",EMS: VEHICLE ACCIDENT,15/12/2015 15:37,Abura Dunkwa,Aburaman Senior High,1
5.5443833,-0.836282,233,"GHCJ+CGV, Apam, Ghana,12/15/201515:49",Fire: VEHICLE ACCIDENT,15/12/2015 15:49,Agona Swedru,Agona Fankobaa Senior High,1
5.343704,-0.814642,233,"Accra - Cape Coast Rd, Ghana,12/15/201515:54",EMS: MEDICAL ALERT ALARM,15/12/2015 15:54,White Oak,Agona Namonwora Comm. SHS,1
5.5245237,-1.1746257,233,"X67F+XP2, Dunkwa-On-Offin, Ghana,12/15/201515:53",Traffic: VEHICLE ACCIDENT -,15/12/2015 15:53,Assin Manso,Assin Manso Senior High,1
5.442437,-1.2646257,233,"Breman Asikuma, Asikuma, Ghana,12/15/201516:00",EMS: FALL VICTIM,15/12/2015 16:00,,Assin North SHTS,1
5.6160937,-1.2238827,233,"5R5X+7V7, Diaso, Ghana,12/15/201515:57",Traffic: DISABLED VEHICLE -,15/12/2015 15:57,Nsuta,Assin Nsuta Agric. Senior High,1
5.8715872,-1.3430416,233,"Elmina, Ghana,12/15/201516:02",Traffic: DISABLED VEHICLE -,15/12/2015 16:02,,Assin State College,1
5.6934375,-0.5570625,233,"83HV+RV7, Ghana,12/15/201516:09",Traffic: DISABLED VEHICLE -,15/12/2015 16:09,Bawjiasi,Awutu Bawjiase Comm. SHS,1
5.9639973,-1.8932875,233,"Ghana National college, Cape Coast, Ghana,12/15/201516:12",Traffic: VEHICLE ACCIDENT -,15/12/2015 16:12,Ayanfuri,Ayanfuri Senior High,1
5.452757,-0.9750363,233,"73, Cantt, Tagore Road, Kanpur Cantonment, Kanpur, Uttar Pradesh 208004, India,12/15/201516:14",EMS: FALL VICTIM,15/12/2015 16:14,Ajumako Bisease,Bisease Senior High/Com,1
5.702648,-0.9821428,233,"Saltpond, Ghana,12/15/201516:14",Traffic: VEHICLE ACCIDENT -,15/12/2015 16:14,Brakwa,Brakwa SHTS,1
5.4354319,-0.7152749,233,"Gomoa Eshiem - Mozano in, Eshiem, Ghana,12/15/201516:18",Traffic: ROAD OBSTRUCTION -,15/12/2015 16:18,Nyakuadze,"College of Music Senior, Mozano",1
5.969812,-1.7830973,233,"J7X2+J3G, Nsaba, Ghana,12/15/201516:20",Traffic: VEHICLE ACCIDENT -,15/12/2015 16:20,Dunkwa-On-Offin,Dunkwa SHTS,1
5.2031094,-1.3216182,233,"J655+36Q, Ghana,12/15/201516:19",Traffic: VEHICLE ACCIDENT -,15/12/2015 16:19,Efutu,Effutu SHTS,1
5.1765375,-1.4181072,233,"Holy Quran Basic School, Nyakrom, Ghana,12/15/201516:20",Traffic: VEHICLE ACCIDENT -,15/12/2015 16:20,,Eguafo-Abrem Senior High,1
5.39841,-0.9835546,233,"PMB, G8RH+H29, Agona Swedru 00233, Ghana,12/15/201516:25",EMS: RESPIRATORY EMERGENCY,15/12/2015 16:25,Esiam,Enyan Denkyira Senior High,1
5.428411,-0.796524,233,"Twifo Hemang Lower Denkyira, Ghana,12/15/201516:34",Traffic: VEHICLE ACCIDENT -,15/12/2015 16:34,,Enyan Maim Comm. Day School,1
5.4350444,-0.489829,233,"Twifo Praso, Ghana,12/15/201516:38",Traffic: VEHICLE ACCIDENT -,15/12/2015 16:38,Gomoa Fetteh,Fettehman Senior High,1
5.500994,-0.7617571,233,"P.O. Box UC 032, Cape Coast, Ghana,12/15/201516:37",Traffic: VEHICLE ACCIDENT -,15/12/2015 16:37,Afranse,Gomoa Gyaman Senior High,1
5.4350789,-0.7881443,233,"Winneba, Ghana,12/15/201516:39",Traffic: VEHICLE ACCIDENT -,15/12/2015 16:39,Koforidua,Gomoa SHTS,1
5.4660789,-0.75517571,233,"Abakrampa, Ghana,12/15/201516:36",EMS: GENERAL WEAKNESS,15/12/2015 16:36,,Gyaase Community Senior High,1
5.4561798,-0.71215757,233,"9W37+QW, Mankessim - Kumasi Rd, Domenase, Ghana,12/15/201516:43",Traffic: VEHICLE ACCIDENT -,15/12/2015 16:43,,J.E.A. Mills Senior High,1
5.4182632,-0.7326588,233,"8RQC+65Q, Abura Dunkwa, Ghana,12/15/201516:49",Traffic: VEHICLE ACCIDENT -,15/12/2015 16:49,,Jukwa Senior High,1
5.050624,-1.5064534,233,"G5V7+QF4, Agona Swedru, Ghana,12/15/201516:47",Traffic: VEHICLE ACCIDENT -,15/12/2015 16:47,Komenda,Komenda SHTS.,1
5.6035076,-0.6345754,233,"1802 Lincoln Way, White Oak, PA 15131, USA,12/15/201516:46",Traffic: VEHICLE ACCIDENT -,15/12/2015 16:46,Kwanyako,Kwanyako Senior High,1
5.17744,-1.1243639,233,"GRFG+R45, Assin Manso, Ghana,12/15/201516:47",EMS: CARDIAC EMERGENCY,15/12/2015 16:47,Anomabo,Kwegyir Aggrey Senior High,1
5.26415,-1.223439,233,",12/15/201516:58",EMS: UNKNOWN MEDICAL EMERGENCY,15/12/2015 16:58,,Mando SHTS.,1
5.2799177,-1.0255158,233,"Cape Coast to Assin Foso Road, Nsuta, Ghana,12/15/201516:58",Traffic: DISABLED VEHICLE -,15/12/2015 16:58,Mankessim,Mankessim SHTS,1
5.465303,-1.8415676,233,"Assin Bereku Assin State College, Ghana,12/15/201517:01",Fire: FIRE ALARM,15/12/2015 17:01,Moree,Moree Comm. Senior High,1
5.3783225,-1.1451629,233,"Bawjiasi, Ghana,12/15/201517:04",EMS: SUBJECT IN PAIN,15/12/2015 17:04,Fanti Nyankumasi,Nyankumase Ahenkro SHS,1
5.4665303,-1.7325676,233,"X474+HMW, Ayanfuri, Ghana,12/15/201517:05",Traffic: VEHICLE ACCIDENT -,15/12/2015 17:05,,Obiri Yeboah SHTS,1
5.654708,-0.5813527,233,"F23F+4X4, Ajumako Bisease, Ghana,12/15/201517:10",Fire: TRASH/DUMPSTER FIRE,15/12/2015 17:10,Obrachere,Obrachire SHTS,1
5.6406366,-0.8860855,233,"P239+345, Brakwa, Ghana,12/15/201517:07",EMS: NAUSEA/VOMITING,15/12/2015 17:07,Nyakrom,Odoben Senior High,1
5.6003513,-0.4727766,233,"C7PM+5VH, Nyakuadze, Ghana,12/15/201517:11",Fire: UNKNOWN TYPE FIRE,15/12/2015 17:11,Owulabu,Odupong Comm. Day School,1
5.1206419,-1.2242813,233,"Dunkwa-On-Offin, Ghana,12/15/201517:14",Traffic: VEHICLE ACCIDENT -,15/12/2015 17:14,Cape Coast,Oguaa SHTS,1
5.4555292,-0.5907981,233,"Efutu, Ghana,12/15/201517:13",Traffic: DISABLED VEHICLE -,15/12/2015 17:13,Potsin,Potsin T.I. Ahm. Senior High,1
5.410526,-0.5055243,233,"5HGJ+JQ6, Ghana,12/15/201517:12",Traffic: VEHICLE ACCIDENT -,15/12/2015 17:12,Senya Beraku,Senya Senior High,1
5.5281954,-0.6900563,233,"Mankessim - Ajumako Rd, Esiam, Ghana,12/15/201517:15",EMS: HEAD INJURY,15/12/2015 17:15,Agona Swedru,Swedru Sch. Of Business,1
6.6608778,-1.4666476,233,",12/15/201517:20",EMS: FALL VICTIM,15/12/2015 17:20,Asienimpong,ACHINAKROM SENIOR HIGH SCHOOL,1
6.8163454,-1.4807651,233,"Fattehman Street, Gomoa Fetteh, Ghana,12/15/201517:19",Traffic: VEHICLE ACCIDENT -,15/12/2015 17:19,Adanwomase,ADANWOMASE SENIOR HIGH SCHOOL,1
6.723654,-1.370615,233,"G62Q+97X, Afranse, Ghana,12/15/201517:17",Traffic: VEHICLE ACCIDENT -,15/12/2015 17:17,,ADOBEWORA COMM. SENIOR HIGH SCHOOL,1
6.9722246,-1.4701162,233,"Apam Rd, Koforidua, Ghana,12/15/201517:19",EMS: UNRESPONSIVE SUBJECT,15/12/2015 17:19,Gyamase,ADU GYAMFI SENIOR HIGH SCHOOL,1
6.8784526,-1.8525626,233,",12/15/201517:22",Traffic: DISABLED VEHICLE -,15/12/2015 17:22,Adugyama,ADUGYAMA COMM. SENIOR HIGH SCHOOL,1
6.8266659,-1.6263038,233,",12/15/201517:24",Traffic: VEHICLE ACCIDENT -,15/12/2015 17:24,Aduman,ADUMAN SENIOR HIGH SCHOOL,1
6.8266659,-1.6263038,233,",12/15/201517:27",Traffic: VEHICLE ACCIDENT -,15/12/2015 17:27,Aduman,ADUMAN SENIOR HIGH SCHOOL,1
6.7093961,-1.6323257,233,"3F2V+6CV, Komenda, Ghana,12/15/201517:33",EMS: UNKNOWN MEDICAL EMERGENCY,15/12/2015 17:33,Kumasi,"ADVENTIST SENIOR HIGH SCHOOL, KUMASI",1
6.8181941,-1.5224835,233,"J938+C53, Kwanyako, Ghana,12/15/201517:32",Traffic: VEHICLE ACCIDENT -,15/12/2015 17:32,Ntonso,"ADVENTIST GIRLS SENIOR HIGH SCHOOL, NTONSO",1
6.723965,-1.62346,233,"5VGG+X7C, Anomabo, Ghana,12/15/201517:36",Traffic: VEHICLE ACCIDENT -,15/12/2015 17:36,,AFIGYAMAN SENIOR HIGH SCHOOL,1
6.6159309,-1.7690957,233,",12/15/201517:36",Traffic: VEHICLE ACCIDENT -,15/12/2015 17:36,Nkurang,AFUA KOBI AMPEM GIRLS’ SENIOR HIGH SCHOOL,1
6.8031089,-1.0717842,233,"R80, Mankessim, Ghana,12/15/201517:38",Traffic: DISABLED VEHICLE -,15/12/2015 17:38,,AGOGO STATE COLLEGE,1
6.9348657,-1.4940356,233,"Moree NSW 2400, Australia,12/15/201517:41",Traffic: VEHICLE ACCIDENT -,15/12/2015 17:41,Agona,AGONA SENIOR HIGH/TECH SCHOOL,1
6.6733364,-1.677139,233,"9VH3+8WG, Fanti Nyankumasi, Ghana,12/15/201517:42",Traffic: VEHICLE ACCIDENT -,15/12/2015 17:42,Kumasi,"AGRIC NZEMA SENIOR HIGH SCHOOL, KUMASI",1
6.1183238,-1.6663523,233,",12/15/201517:46",EMS: GENERAL WEAKNESS,15/12/2015 17:46,Amankyim,AKROFUOM SENIOR HIGH/TECH SCHOOL,1
7.3989439,-1.9457639,233,"MC39+VFJ, Obrachere, Ghana,12/15/201517:47",Fire: FIRE ALARM,15/12/2015 17:47,Akumadan,AKUMADAN SENIOR HIGH SCHOOL,1
7.284632,-1.655239,233,"Agona Odoben, J4R7+7H3, Nyakrom, Ghana,12/15/201517:49",Traffic: DISABLED VEHICLE -,15/12/2015 17:49,,AKWESI AWOBAA SENIOR HIGH SCHOOL,1
6.7128361,-1.6411354,233,"JG2G+4VX, Owulabu, Ghana,12/15/201517:46",Traffic: VEHICLE ACCIDENT -,15/12/2015 17:46,Kumasi,"AL-AZARIYA ISLAMIC SENIOR HIGH SCHOOL, KUMASI",1
7.0736441,-1.402793,233,"Ekon Junction, Cape Coast, Ghana,12/15/201517:55",Traffic: VEHICLE ACCIDENT -,15/12/2015 17:55,Mampong,AMANIAMPONG SENIOR HIGH SCHOOL,1
6.6926105,-1.6087038,233,"Potsin, Ghana,12/15/201517:52",EMS: CARDIAC EMERGENCY,15/12/2015 17:52,Kumasi,"ANGLICAN SENIOR HIGH SCHOOL, KUMASI",1
6.7610206,-1.5193118,233,"P. O. Box 23, Senya Beraku, Ghana,12/15/201517:59",Fire: APPLIANCE FIRE,15/12/2015 17:59,Biribiwomang,ANTOA SENIOR HIGH SCHOOL,1
6.6666035,-1.6163247,233,"G8H5+7XG, Agona Swedru, Ghana,12/15/201517:56",Traffic: VEHICLE ACCIDENT -,15/12/2015 17:56,Kumasi,"ARMED FORCES SENIOR HIGH/TECH SCHOOL, KUMASI",1
6.7091107,-1.6283014,233,"MG6M+985, Asienimpong, Ghana,12/15/201518:01",EMS: UNCONSCIOUS SUBJECT,15/12/2015 18:01,Kumasi,ASANTEMAN SENIOR HIGH SCHOOL,1
6.2974688,-1.6394225,233,"RG89+GP5, Unnamed Road, Adanwomase, Ghana,12/15/201518:01",Traffic: VEHICLE ACCIDENT -,15/12/2015 18:01,Obuasi,ASARE BEDIAKO SENIOR HIGH SCHOOL,1
7.2663478,-1.8275668,233,",12/15/201518:01",EMS: GENERAL WEAKNESS,15/12/2015 18:01,Asuoso,ASUOSO COMM. SENIOR HIGH SCHOOL,1
6.5762591,-1.6792178,233,"Road, Gyamase, Ghana,12/15/201518:01",EMS: FALL VICTIM,15/12/2015 18:01,Trede,ATWIMA KWANWOMA SENIOR HIGH/TECH SCHOOL,1
6.4235641,-1.643591,233,"Adugyama, Ghana,12/15/201518:05",Traffic: VEHICLE ACCIDENT -,15/12/2015 18:05,,BANKA COMM. SENsIOR HIGH SCHOOL,1
6.9111789,-1.2771591,233,"R9GF+MF8, Aduman, Ghana,12/15/201518:03",EMS: VEHICLE ACCIDENT,15/12/2015 18:03,Kumawu,BANKOMAN SENIOR HIGH SCHOOL,1
6.8512669,-1.726645,233,"R9GF+MF8, Aduman, Ghana,12/15/201518:01",Traffic: VEHICLE ACCIDENT -,15/12/2015 18:01,Kumasi,BAREKESE SENIOR HIGH SCHOOL,1
6.7362079,-1.7236735,233,"P959+Q33, Western By-Pass Rd, Kumasi, Ghana,12/15/201518:08",Traffic: VEHICLE ACCIDENT -,15/12/2015 18:08,Kumasi,BEPOSO SENIOR HIGH SCHOOL,1
6.8896364,-1.2497128,233,"Ntonso, Ghana,12/15/201518:06",EMS: VEHICLE ACCIDENT,15/12/2015 18:06,Eduamuyao,BODOMASE SENIOR HIGH/TECH SCHOOL,1
6.2849262,-1.4187609,233,",12/15/201518:07",EMS: VEHICLE ACCIDENT,15/12/2015 18:07,Bodwesango,BODWESANGO SENIOR HIGH SCHOOL,1
6.6249337,-1.0599002,233,"Kwanwoma District, Fosse., J68J+99C, Nkurang, Ghana,12/15/201518:01",Traffic: VEHICLE ACCIDENT -,15/12/2015 18:01,Bompata,BOMPATA PRESBY SENIOR HIGH SCHOOL,1
6.7936472,-1.4678726,233,"Konongo-Atebubu Rd, Ghana,12/15/201518:14",Traffic: VEHICLE ACCIDENT -,15/12/2015 18:14,Juaben,BONWIRE SENIOR HIGH/TECH SCHOOL,1
6.4176432,-1.331713,233,"WGM4+W9W, Agona, Ghana,12/15/201518:18",EMS: RESPIRATORY EMERGENCY,15/12/2015 18:18,Asiwa,BOSOME SENIOR HIGH/TECH SCHOOL,1
6.5584477,-1.5721731,233,"Kumasi, Ghana,12/15/201518:17",EMS: HEMORRHAGING,15/12/2015 18:17,Oyoko,BOSOMTWE OYOKO COMM. SENIOR HIGH SCHOOL,1
6.2037506,-1.6329387,233,"Amankyim, Ghana,12/15/201518:21",EMS: ALTERED MENTAL STATUS,15/12/2015 18:21,Obuasi,CHRIST THE KING CATH. SENIOR HIGH SCHOOL OBUASI,1
6.704594,-1.4048249,233,"93X3+HMH, Akumadan, Ghana,12/15/201518:26",EMS: DIABETIC EMERGENCY,15/12/2015 18:26,Ejisu,CHURCH OF CHRIST SENIOR HIGH SCHOOL,1
6.7990626,-1.0849592,233,",12/15/201518:30",EMS: POISONING,15/12/2015 18:30,Agogo,"COLLINS SENIOR HIGH/COMMERCIAL SCHOOL, AGOGO",1
